Uuid,Ordenado,Delivered,Orders,ACV,AOV,Sku's,Sku's x Order,Freq
70843e9a-89b6-4dd5-89d1-09dd901b9aba,420373.12,393853.92,2,393853.920000000000,196926.960000000000,18,9.00000000000000000000,0.66666666666666666667
7df4d5bb-7b41-4099-9048-de2179034280,420204.385584,198109.81,5,198109.810000000000,39621.962000000000,27,5.40000000000000000000,1.6666666666666667
78add861-d4ce-4f0c-a5d3-1db52627d1fb,419638.902941177,374227.902941177,8,374227.902941177000,46778.487867647125,12,1.50000000000000000000,2.6666666666666667
96d17cfa-f826-4b75-8cd4-0cf807e35986,418860,279240,1,279240.000000000000,279240.000000000000,3,3.00000000000000000000,0.33333333333333333333
14b0d2e6-206f-4c73-a42a-6291b954f456,417697.05,383008.05,6,383008.050000000000,63834.675000000000,23,3.83333333333333333333,2.0000000000000000
ce56809f-ff2e-4761-9eb1-79d2fcc53e8a,415660.67,349018.09,6,349018.090000000000,58169.681666666667,8,1.33333333333333333333,2.0000000000000000
0f65e7d4-795a-4197-9281-0c5bdbe1746f,414839.488,374128.9,16,374128.900000000000,23383.056250000000,14,0.87500000000000000000,5.3333333333333333
bc3cc4a6-7723-453e-926c-6442b9fa4e07,414644.56,393594.7,7,393594.700000000000,56227.814285714286,24,3.42857142857142857143,2.3333333333333333
8166a9a7-776c-4815-b55a-d62cc24046ee,413728.093762765,413593.486202188,72,413593.486202188000,5744.3539750303888889,96,1.33333333333333333333,24.0000000000000000
877b7946-ee67-4daf-bfe1-7a04088543e2,413689.36,413689.36,1,413689.360000000000,413689.360000000000,2,2.00000000000000000000,0.33333333333333333333
8c21c1c9-411e-418c-91c4-45113738fe66,413267.307233562,344910.609717562,37,344910.609717562000,9323.6247613935675676,26,0.70270270270270270270,12.3333333333333333
32b3e2a6-b485-4cfb-b164-7f0b91b4335e,412488.84,412488.84,6,412488.840000000000,68748.140000000000,15,2.50000000000000000000,2.0000000000000000
9adc4fdd-b22f-4c7c-abfe-4c18ac06a084,411889.1,411889.1,3,411889.100000000000,137296.366666666667,10,3.33333333333333333333,1.00000000000000000000
d377c4b8-1e7e-43a2-a7cf-53e46b6f70c0,411571.95,347205.78,2,347205.780000000000,173602.890000000000,7,3.50000000000000000000,0.66666666666666666667
029ac3fd-ddb0-43ad-91de-41b834ea1ebe,411448.2057,570408.2057,4,570408.205700000000,142602.051425000000,6,1.50000000000000000000,1.3333333333333333
05eae99b-3063-4f38-8c8e-0a05403e98a7,410814.364612359,409985.793183788,8,409985.793183788000,51248.224147973500,19,2.37500000000000000000,2.6666666666666667
11cfb5d3-b3a5-4bde-b0eb-29860aa66db4,409918.490756303,329559.490756303,12,329559.490756303000,27463.290896358583,24,2.00000000000000000000,4.0000000000000000
25130382-75ed-4212-b59f-c7db670a9c13,409868.54,409868.54,4,409868.540000000000,102467.135000000000,24,6.00000000000000000000,1.3333333333333333
878d470d-4937-4e4f-a784-cccc68562b0a,409273,409273,4,409273.000000000000,102318.250000000000,5,1.25000000000000000000,1.3333333333333333
363bfc86-11bb-4767-9c7a-f92f20df8e6e,409111.7,,1,,,4,4.00000000000000000000,0.33333333333333333333
56dbc4fe-bece-4110-ac9e-9b8f4f5ae5d0,408260.9,202670.3,4,202670.300000000000,50667.575000000000,7,1.75000000000000000000,1.3333333333333333
11f747d5-a9bd-4469-8827-d0ddfb9b5714,407003.117812624,405476.467906977,55,405476.467906977000,7374.3990528541272727,60,1.09090909090909090909,18.3333333333333333
e9160dc6-a095-4373-9858-0704b82c4159,406861.14,318114.423207471,27,318114.423207471000,11782.015674350778,111,4.11111111111111111111,9.0000000000000000
23d5d52b-a9c7-460d-86df-5f23b085a444,404350.224555368,404350.22455537,2,404350.224555370000,202175.112277685000,6,3.00000000000000000000,0.66666666666666666667
ece831d9-b5ec-45ad-ab22-5e0feee30cf3,403505.86,143697.51,3,143697.510000000000,47899.170000000000,2,0.66666666666666666667,1.00000000000000000000
b8528f4f-c720-4940-b8c4-26d209b8b715,403169,445564.58,3,445564.580000000000,148521.526666666667,17,5.66666666666666666667,1.00000000000000000000
b6bfaf5f-e21e-410d-acaa-50acadced343,403014.8,403014.8,4,403014.800000000000,100753.700000000000,3,0.75000000000000000000,1.3333333333333333
19779c08-2e07-4fd4-b2ad-e7999fd8f66b,402544.95,395809.176052888,1,395809.176052888000,395809.176052888000,11,11.00000000000000000000,0.33333333333333333333
7257e88e-4439-4c4e-b305-519b05af0c46,402191.1,322350.4,7,322350.400000000000,46050.057142857143,17,2.42857142857142857143,2.3333333333333333
dad57a2e-54de-4a6e-bcc0-370c2598b958,402068.72,402068.72,3,402068.720000000000,134022.906666666667,26,8.66666666666666666667,1.00000000000000000000
1f92422f-ae33-41a3-88dc-fafc37f38da7,401672,286240,4,286240.000000000000,71560.000000000000,4,1.00000000000000000000,1.3333333333333333
22a34b18-e13e-439a-826c-61ee0b6df017,401015.69546,418700.552750966,20,418700.552750966000,20935.027637548300,19,0.95000000000000000000,6.6666666666666667
40887639-4f1c-4338-9f28-ab241859ad60,400503.68,400503.68,2,400503.680000000000,200251.840000000000,9,4.50000000000000000000,0.66666666666666666667
f9c75ecb-93fa-4b59-b8f6-c41b1fb3dec7,400211.16,208312,2,208312.000000000000,104156.000000000000,3,1.50000000000000000000,0.66666666666666666667
c557e718-af7e-4199-9b67-268e3c67bbde,400164.444,319843.06,10,319843.060000000000,31984.306000000000,4,0.40000000000000000000,3.3333333333333333
b2a9e827-f90a-431d-b301-49cfa3c98766,400151.56,389218.36,2,389218.360000000000,194609.180000000000,26,13.00000000000000000000,0.66666666666666666667
9e3b95d9-b185-47f7-a257-c067707db88b,399367.708593888,355673.232985667,145,355673.232985667000,2452.9188481770137931,60,0.41379310344827586207,48.3333333333333333
3678e083-5803-4aa8-8ce2-eecb2805cd3a,398989.38,148354.04,3,148354.040000000000,49451.346666666667,4,1.33333333333333333333,1.00000000000000000000
cdabfda3-5785-467b-ac6d-71d7a2d603cf,398660.45,177504.23,5,177504.230000000000,35500.846000000000,3,0.60000000000000000000,1.6666666666666667
4e089597-016c-434c-bd9e-76b2c3d44441,398212.18,361156.86,5,361156.860000000000,72231.372000000000,3,0.60000000000000000000,1.6666666666666667
515a0fb0-6c9c-45b6-a15a-c1e990e19f9f,397873.95,397873.95,2,397873.950000000000,198936.975000000000,3,1.50000000000000000000,0.66666666666666666667
b25fa811-a165-4d0c-b43f-e2ec27f09c0e,397825.58,397825.58,2,397825.580000000000,198912.790000000000,1,0.50000000000000000000,0.66666666666666666667
8003b7d8-c87c-4918-93ca-fc0947d1bec7,396713,358923.08,6,358923.080000000000,59820.513333333333,4,0.66666666666666666667,2.0000000000000000
11f735e1-e5bd-4caf-9c3b-f324e0cca42d,396323.085825439,392176.260013431,48,392176.260013431000,8170.3387502798125000,106,2.20833333333333333333,16.0000000000000000
b2f83751-0973-40b3-8631-d4077f78c35d,396098.52,396098.52,6,396098.520000000000,66016.420000000000,3,0.50000000000000000000,2.0000000000000000
4d1531e8-7d21-4241-be48-7caa04c0b386,395546.75,395546.75,1,395546.750000000000,395546.750000000000,6,6.00000000000000000000,0.33333333333333333333
b9e0e8a0-6a28-4c3f-abf4-150c2808fdd3,395181.88,395181.88,3,395181.880000000000,131727.293333333333,11,3.66666666666666666667,1.00000000000000000000
f2a3cba8-df28-4396-908d-82022479e92d,394336.8,394336.8,3,394336.800000000000,131445.600000000000,12,4.00000000000000000000,1.00000000000000000000
f349bc9c-f723-43cf-b43f-2a03538e1268,394258.12,283416.07,7,283416.070000000000,40488.010000000000,17,2.42857142857142857143,2.3333333333333333
c77bd13c-f10b-4e3d-b578-369f7eb9af6f,393460.405588854,363879.962735267,36,363879.962735267000,10108.2439648685277778,103,2.86111111111111111111,12.0000000000000000
857b26d4-54bd-467a-9ed2-2fa82f5df1f1,392882,392882,4,392882.000000000000,98220.500000000000,4,1.00000000000000000000,1.3333333333333333
91ed46f3-2981-4178-9f41-59d5b289de72,392760.81,392760.81,2,392760.810000000000,196380.405000000000,2,1.00000000000000000000,0.66666666666666666667
30d1fe83-9154-417e-9937-483ddc779af5,392054.76,358925.14,9,358925.140000000000,39880.571111111111,26,2.88888888888888888889,3.0000000000000000
af005ef0-a94f-4220-9f22-b7dd97d22eae,391347.18,0,1,0.00000000000000000000,0.00000000000000000000,2,2.00000000000000000000,0.33333333333333333333
ba1afed8-74cf-45a5-8527-bf491954ade3,390856.45,390856.45,2,390856.450000000000,195428.225000000000,7,3.50000000000000000000,0.66666666666666666667
87034e8d-4243-4160-9ada-3d4e78af5c42,390685.56,166794.8,3,166794.800000000000,55598.266666666667,12,4.00000000000000000000,1.00000000000000000000
c3357de3-446e-4971-8298-c1332f7ff625,389258.82,305523.82,6,305523.820000000000,50920.636666666667,8,1.33333333333333333333,2.0000000000000000
0262375f-75e1-4aae-b599-568de7db2cdc,389095.8,389095.8,2,389095.800000000000,194547.900000000000,3,1.50000000000000000000,0.66666666666666666667
791d895d-f6eb-487f-a868-985238c8b797,388690.981221108,313258.330962487,44,313258.330962487000,7119.5469811223636364,28,0.63636363636363636364,14.6666666666666667
bb259c56-5a2a-491d-aca0-32e9531cfc73,388261.657109772,365050.290325308,54,365050.290325308000,6760.1905615797777778,62,1.14814814814814814815,18.0000000000000000
0cdf85b9-343f-4fe8-97dd-8751cb816453,387936.14,366928.16,5,366928.160000000000,73385.632000000000,10,2.00000000000000000000,1.6666666666666667
e6c9f1ce-8350-45b0-ad6c-3edd6ab25347,387592.383978204,345582.837117177,83,345582.837117177000,4163.6486399659879518,144,1.73493975903614457831,27.6666666666666667
011c1200-6fd9-43eb-8a79-7bec9525f360,387378.9,387378.91,5,387378.910000000000,77475.782000000000,5,1.00000000000000000000,1.6666666666666667
58bec94a-3841-4dc9-8f61-a28ca3f7b769,386605.0118,386605.0128,5,386605.012800000000,77321.002560000000,11,2.20000000000000000000,1.6666666666666667
25250a3d-0c2a-41b4-92bc-c7b65abcdfeb,385607.07,307030.45,3,307030.450000000000,102343.483333333333,14,4.66666666666666666667,1.00000000000000000000
a96029df-22e5-4b03-8867-457e4df2100a,384720.62,382741.82,6,382741.820000000000,63790.303333333333,8,1.33333333333333333333,2.0000000000000000
857926a0-6646-4c0b-8cc2-5f72dd054963,384411.6516,386210.349,31,386210.349000000000,12458.398354838710,22,0.70967741935483870968,10.3333333333333333
031aa41d-fc08-426f-beb6-c06ac9e38df9,383731.09,385548.42,2,385548.420000000000,192774.210000000000,7,3.50000000000000000000,0.66666666666666666667
3df6132a-acbd-44e1-9f23-589b4333239e,383717.442656897,363084.573946862,30,363084.573946862000,12104.937131562067,54,1.80000000000000000000,10.0000000000000000
4c6c8f4b-762f-4757-b75b-f4a2232ac790,383520,383520,4,383520.000000000000,95880.000000000000,2,0.50000000000000000000,1.3333333333333333
774f4689-53f1-48d2-a608-d2b909696a48,382329.44265,361771.44365,30,361771.443650000000,12063.007635000000,13,0.43333333333333333333,10.0000000000000000
1e55f848-a33a-4f3c-914e-e95e958afe3c,382015.6,366900.08,2,366900.080000000000,183450.040000000000,16,8.00000000000000000000,0.66666666666666666667
315cb590-a5c7-4cbc-ac42-5d37577a1b99,381290,352193,10,352193.000000000000,35219.300000000000,6,0.60000000000000000000,3.3333333333333333
191cf21c-f5c5-484d-adbd-a49e60aa8627,381246.23296967,363345.34550427,6,363345.345504270000,60557.557584045000,47,7.83333333333333333333,2.0000000000000000
ec46bde8-fbe4-4cd7-947e-b1a8f7409380,380747.354019801,356249.741783269,62,356249.741783269000,5747.5175771495000000,59,0.95161290322580645161,20.6666666666666667
123efa50-ba29-48df-ac00-8addf2699980,380408.746534,380718.607144364,82,380718.607144364000,4649.2042334678536585,78,0.95121951219512195122,27.3333333333333333
939d45a9-b62e-4243-890e-7a6eb72c3e91,379555.823776471,323677.082076371,33,323677.082076371000,9808.3964265566969697,68,2.06060606060606060606,11.0000000000000000
251f8409-091c-4c51-8285-6e98ba55786d,378852.5,378852.5,2,378852.500000000000,189426.250000000000,11,5.50000000000000000000,0.66666666666666666667
b0af6ab5-9a2b-47e9-9f26-75e4aebbc63d,378752.75,378752.75,1,378752.750000000000,378752.750000000000,10,10.00000000000000000000,0.33333333333333333333
1b2d7fbb-8a85-49d1-9755-eed95eb9ffe5,378464.37,378464.37,3,378464.370000000000,126154.790000000000,12,4.00000000000000000000,1.00000000000000000000
0e311902-a098-4dcc-b5e6-551db3926eea,377384.862,288631.65,3,288631.650000000000,96210.550000000000,9,3.00000000000000000000,1.00000000000000000000
5c3900b6-70cc-43cd-ba1e-5731538d47e8,376968,376968,3,376968.000000000000,125656.000000000000,4,1.33333333333333333333,1.00000000000000000000
28c9ea7b-81e2-45bc-9f19-d0c3ea989aa8,376478.668403361,341794.468403361,6,341794.468403361000,56965.744733893500,7,1.16666666666666666667,2.0000000000000000
14a48c1d-801b-4bd6-b8a3-82898208c47c,374151.8568,372125.85,6,372125.850000000000,62020.975000000000,25,4.16666666666666666667,2.0000000000000000
a9d9e90e-c829-410d-8c19-70083906d25d,373940.86,373940.86,2,373940.860000000000,186970.430000000000,1,0.50000000000000000000,0.66666666666666666667
99d15a0f-e784-48c8-a97e-b54ef13ef97e,373685.98888889,346101.24888889,12,346101.248888890000,28841.770740740833,14,1.16666666666666666667,4.0000000000000000
39d5cc9c-67c6-4b41-8ec6-5f3ef23b4a55,373498.306222257,336645.292481003,29,336645.292481003000,11609.765971758724,25,0.86206896551724137931,9.6666666666666667
b273f885-a16b-4e96-9fac-079aeef6854c,372681.099732769,345026.835679954,55,345026.835679954000,6273.2151941809818182,90,1.63636363636363636364,18.3333333333333333
06e5d3e3-230b-44e3-9fc1-f36e6a97bb26,372436.94,372436.94,1,372436.940000000000,372436.940000000000,2,2.00000000000000000000,0.33333333333333333333
00dd6eaf-1557-460e-b1cc-dbc8c9a9aeca,370333.604,370333.58,11,370333.580000000000,33666.689090909091,6,0.54545454545454545455,3.6666666666666667
390c4410-7000-489a-a202-8e60e7034674,370183.5,267685.93,4,267685.930000000000,66921.482500000000,28,7.00000000000000000000,1.3333333333333333
43d441c8-99c1-4887-8700-d75e7cfebc59,369726.737836036,365232.682822938,43,365232.682822938000,8499.6479726264651163,137,3.18604651162790697674,14.3333333333333333
822945cd-e60f-4de3-98a8-06e38397d59d,369594,0,1,0.00000000000000000000,0.00000000000000000000,3,3.00000000000000000000,0.33333333333333333333
8ffc0382-84e8-4ac1-aef9-a841b5a153bb,369045.77,369045.77,2,369045.770000000000,184522.885000000000,2,1.00000000000000000000,0.66666666666666666667
66d5b3ac-f276-4a0c-a016-27bb02a9640f,368747.9,368747.91,2,368747.910000000000,184373.955000000000,7,3.50000000000000000000,0.66666666666666666667
ac626e5d-1043-4ada-93fe-17801bed70a3,368064.06,327776.66,5,327776.660000000000,65555.332000000000,13,2.60000000000000000000,1.6666666666666667
209f9cb0-34fa-44c7-872c-02780897c8fc,368023.130594183,364010.238184756,67,364010.238184756000,5432.9886296232238806,95,1.41791044776119402985,22.3333333333333333
c0735da3-37cf-445e-a9be-41af24ca4dc5,367787.354456879,336991.823961402,33,336991.823961402000,10211.8734533758181818,33,1.00000000000000000000,11.0000000000000000
c85087e5-3fc0-432b-adca-8f0d70d42eff,366958.53,326453.728244309,6,326453.728244309000,59448.294639478167,54,9.00000000000000000000,2.0000000000000000
5973cfa6-0c96-4286-9117-33a9f3e57de6,366450.01,359819.5,4,359819.500000000000,89954.875000000000,21,5.25000000000000000000,1.3333333333333333
10557560-93aa-42a5-81e8-7e7d52a0c1db,366096.596046512,340770.986046512,27,340770.986046512000,12621.896890611556,27,1.00000000000000000000,9.0000000000000000
a14b2073-c2cc-4467-838d-55ba31684ff1,365998.169889939,346656.292421316,175,346656.292421316000,1980.8930995503771429,398,2.27428571428571428571,58.3333333333333333
55df66bf-bdfa-4432-94ad-06814c7767d0,365994.54,361888.55,3,361888.550000000000,120629.516666666667,13,4.33333333333333333333,1.00000000000000000000
8b5b5108-769d-4595-989a-cd8b1fc3e295,365821.489452988,353860.704027204,89,353860.704027204000,3975.9629665977977528,72,0.80898876404494382022,29.6666666666666667
dfc2bf96-3888-4a6c-b8ca-5e8e94df1bd5,365621.320437873,317130.920097872,16,317130.920097872000,19820.682506117000,31,1.93750000000000000000,5.3333333333333333
25d3a20e-c27d-4bc2-83e1-774ac4464a4e,365397,365397,4,365397.000000000000,91349.250000000000,6,1.50000000000000000000,1.3333333333333333
fe7d6005-570b-420d-92d9-fb32652786ea,364344.1,356213.1,3,356213.100000000000,118737.700000000000,6,2.00000000000000000000,1.00000000000000000000
6845a225-c113-45be-b930-18e63cf1d6e9,364133.06,364133.06,2,364133.060000000000,182066.530000000000,4,2.00000000000000000000,0.66666666666666666667
a4787135-5477-496b-a3e3-700d0225192c,363541.27,3693.27,2,3693.2700000000000000,1846.6350000000000000,3,1.50000000000000000000,0.66666666666666666667
dd27d245-3b91-4182-a662-79dea9aaad62,363406.56,170423.51,4,170423.510000000000,42605.877500000000,3,0.75000000000000000000,1.3333333333333333
78ee6151-3bbf-4f7a-bb2f-5ad7a2f69ac0,363053.49,304077.88,23,304077.880000000000,13220.777391304348,21,0.91304347826086956522,7.6666666666666667
437e9de7-c8fb-4386-91d3-bc289c3131c4,362560.748235294,356090.16,7,356090.160000000000,50870.022857142857,15,2.14285714285714285714,2.3333333333333333
ddda166c-b9c3-408c-bffe-9f081e8df609,361760.006793591,342768.941938291,122,342768.941938291000,2809.5814912974672131,209,1.71311475409836065574,40.6666666666666667
bcce38e1-5390-489b-bd23-cc33bf7bfac6,360473.08,287527,4,287527.000000000000,71881.750000000000,7,1.75000000000000000000,1.3333333333333333
94f7cba5-0dc3-4092-b4bc-ce41e1f5dadf,360293.33,360293.32,4,360293.320000000000,90073.330000000000,14,3.50000000000000000000,1.3333333333333333
977f9392-2ab1-4802-b07c-5d9f9de930c9,360012.56,360012.56,4,360012.560000000000,90003.140000000000,6,1.50000000000000000000,1.3333333333333333
d70e2164-9443-40d0-bc3e-01aef0f6094b,358799.8,358799.8,1,358799.800000000000,358799.800000000000,5,5.00000000000000000000,0.33333333333333333333
8cfaeac2-15e9-4e35-9a7d-c5021abaa5a8,358737.153326351,329814.500497692,41,329814.500497692000,8044.2561096998048780,119,2.90243902439024390244,13.6666666666666667
454ed5ed-c228-4940-bf25-5fc6e04744a5,357840.1846,357840.19,1,357840.190000000000,357840.190000000000,6,6.00000000000000000000,0.33333333333333333333
0eb5eade-e1ad-4926-b623-cb34f99e4c88,357631.7,358039.6,3,358039.600000000000,119346.533333333333,9,3.00000000000000000000,1.00000000000000000000
3a2e63dd-162c-44f3-b814-5283c2dedf1e,357317,108903,6,108903.000000000000,18150.500000000000,9,1.50000000000000000000,2.0000000000000000
9b711d0c-0043-4518-9ffd-537c8e73da91,356409.67,356409.67,5,356409.670000000000,71281.934000000000,27,5.40000000000000000000,1.6666666666666667
c13b89ab-6538-4ca5-b5ae-74493c33bfe6,356229.87148,291975.6316,12,291975.631600000000,24331.302633333333,13,1.08333333333333333333,4.0000000000000000
